from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5814268;5967140;452;31671;143;91;31882;89;76;45496;94;88;45496;60;35873;52;35613;32
5816065;5967140;395;27625;110;70;27574;132;119;42444;134;114;35770;51;32434;46;32372;32
5816068;5967140;384;26914;104;66;26640;117;110;41733;131;104;35059;51;31742;45;31680;31
5816069;5967140;388;27127;105;67;26695;130;112;41945;131;107;35271;51;31622;45;31559;32
5816070;5967140;380;26571;105;66;26628;108;98;40923;120;92;34249;51;31769;46;31707;32
5816071;5967140;380;26606;106;67;26721;108;99;40978;120;93;34304;51;31613;46;31551;32
5816072;5967140;381;26699;106;67;26339;108;100;41070;120;94;34397;51;32148;46;37977;32
5816073;5967140;375;26225;106;67;26339;114;104;41363;122;98;34690;51;32154;46;37841;32
5816074;5967140;370;25867;103;65;25810;125;104;31542;133;112;35662;53;37510;46;37499;31
5816075;5967140;384;26913;106;67;26974;155;129;32698;162;144;37122;55;37654;48;37643;33
5816099;5967140;358;25072;114;72;25070;99;84;36323;95;77;36323;50;29266;45;29266;27
5816100;5967140;343;24004;113;72;24650;93;76;35763;85;69;35763;48;28349;43;28349;26
5816101;5967140;342;23919;113;72;24650;98;82;36153;91;75;36153;48;28377;43;28377;26
5816102;5967140;342;23914;111;70;24041;98;82;35182;91;76;35182;48;27887;43;27887;26
5816103;5967140;341;23865;111;70;24041;98;84;35151;110;90;35278;48;28448;43;28448;26
5816104;5967140;337;23596;110;69;23668;92;80;34882;97;80;35008;48;28197;42;28197;25
5816105;5967140;337;23607;110;69;23668;93;80;34893;97;80;35020;47;27678;42;27678;24
5816106;5967140;340;23809;113;71;24086;97;83;35095;110;89;35222;48;28283;43;28283;26
5816107;5967140;345;24152;113;71;24086;101;88;35438;110;94;35565;49;28672;44;28672;26
5816108;5967140;348;24332;112;71;24087;119;106;36656;120;110;36656;50;28781;44;28781;27
5816109;5967140;345;24137;112;71;24087;113;103;36460;120;107;36460;51;29573;46;29573;28
5816110;5967140;348;24366;112;71;24081;119;106;36690;120;110;36690;51;29813;45;29813;27
5816111;5967140;355;24878;114;72;24726;128;105;37075;124;114;37201;52;30281;46;30281;28
5816112;5967140;354;24767;114;72;24726;133;113;40046;134;117;35922;54;30673;48;30673;29
5816113;5967140;361;25278;113;72;25266;111;93;37588;124;96;37588;55;30776;49;29000;29
5816114;5967140;357;24978;113;72;25266;108;90;37112;119;93;37112;55;30334;49;28557;29
5816115;5967140;353;24718;112;71;24900;108;90;37126;116;93;37126;55;30059;48;28283;29
5816116;5967140;353;24726;112;71;24928;108;90;36902;116;94;36902;55;30286;49;28510;29
5816117;5967140;357;24972;112;71;24928;113;94;37148;118;98;37148;55;30276;49;28500;29
5816118;5967140;356;24947;113;72;25073;122;111;37165;121;111;36332;55;30059;49;28283;29
5816119;5967140;357;24974;113;72;25073;122;111;37192;121;112;36359;55;30605;49;28829;29
5816120;5967140;378;26484;113;72;25073;140;123;37827;142;129;42466;55;32042;49;30265;29
5816121;5967140;376;26350;127;81;26328;139;121;37693;138;127;42331;58;31913;51;30136;32
5816122;5967140;371;25950;128;81;26351;128;115;37294;130;121;41932;58;31206;51;29430;32
5816123;5967140;371;25935;126;80;26068;128;115;37278;130;121;41917;58;31442;51;29665;32
5816124;5967140;372;26007;127;81;26369;131;116;37350;132;122;41989;58;31530;52;29754;32
5816125;5967140;412;28844;127;81;26369;167;149;57810;159;138;45194;59;32827;52;32827;32
5816126;5967140;410;28691;127;81;26369;162;147;57657;158;136;45041;59;32601;52;32601;32
5816127;5967140;404;28256;116;73;26191;154;140;57222;151;130;44606;57;32099;51;32099;32
5816152;5967140;417;29185;130;83;29683;97;86;36861;108;93;36553;52;30949;45;30689;27
5816153;5967140;428;29940;132;83;29856;106;88;38046;105;87;38046;52;31751;45;31491;27
5816154;5967140;425;29724;138;87;30497;98;85;37830;98;86;37830;57;31320;50;31320;30
5816155;5967140;426;29804;138;87;30497;101;86;37911;102;87;37911;57;31418;50;31418;30
5816156;5967140;453;31700;138;88;31734;110;95;38222;120;96;37900;54;32431;47;32171;28
5816157;5967140;452;31624;137;87;31549;108;94;38146;120;95;37824;54;32392;47;32132;28
5816158;5967140;452;31644;143;90;31625;108;95;38047;109;98;40668;58;34947;51;34687;32
5816159;5967140;452;31606;143;90;31625;108;96;48848;107;98;40630;58;34898;51;34638;32
5816160;5967140;451;31605;143;91;31932;108;96;48847;107;98;40629;56;34144;49;33884;30
5816161;5967140;456;31949;141;90;31711;111;100;38352;110;103;40973;56;35058;49;34798;29
5816162;5967140;449;31444;140;89;31493;94;83;37492;101;86;40113;58;35062;51;34802;31
5816163;5967140;449;31458;141;89;31631;93;80;46873;101;85;40454;57;34687;50;34427;30
5816164;5967140;451;31566;143;91;31665;92;77;46660;99;84;40436;58;34349;50;34089;31
5816165;5967140;450;31502;142;90;31566;91;78;46356;102;88;40666;57;34644;50;34384;30
5816166;5967140;449;31416;144;91;31683;91;79;46468;103;93;41004;59;34962;51;34702;31
5816167;5967140;447;31313;142;90;31567;89;76;45512;96;88;45512;59;35743;51;35483;31
5817963;5967140;399;27946;111;71;27291;136;117;42764;138;118;36090;62;32800;56;32738;40
5817964;5967140;395;27679;111;71;27291;132;120;42497;134;115;35823;52;32589;46;32526;32
5817965;5967140;393;27516;109;69;27385;132;117;42334;133;112;35660;51;32206;46;32144;32
5817966;5967140;389;27253;107;68;27239;132;113;42072;131;108;35398;51;32091;46;32029;32
5817967;5967140;377;26361;103;66;26504;114;104;41317;122;98;34643;50;31293;45;31231;31
5817968;5967140;381;26636;105;67;26695;108;99;40988;120;93;34314;50;31610;45;31547;31
5817969;5967140;377;26359;103;65;26314;108;95;40711;120;89;34037;50;31499;45;31437;31
5817970;5967140;376;26355;103;65;26554;108;95;40726;120;89;34053;51;31732;45;31669;32
5817971;5967140;377;26395;106;67;26339;108;99;40992;120;93;34318;51;31746;46;31683;32
5817972;5967140;372;26051;105;66;26186;114;103;41292;122;97;34618;51;32065;46;37696;31
5817973;5967140;367;25712;102;65;25702;125;101;31387;133;110;35507;53;37355;46;37344;31
5817974;5967140;365;25573;102;65;25583;123;99;31248;131;108;35368;52;37148;46;37137;31
5817975;5967140;358;25089;106;67;26974;125;102;31409;133;110;35507;52;36826;46;36815;31
5817976;5967140;356;24950;100;63;24899;125;101;30736;137;115;35891;52;36469;45;36458;30
5817977;5967140;355;24843;100;63;25005;123;100;30628;137;119;36147;52;36160;45;36148;30
5817997;5967140;359;25128;114;72;24939;101;85;36380;95;78;36380;50;29335;45;29335;27
5817998;5967140;360;25184;114;72;25070;101;86;36435;97;79;36435;50;29452;45;29452;27
5817999;5967140;342;23936;110;70;23876;95;78;35822;85;70;35822;48;28207;43;28207;25
5818000;5967140;337;23595;108;69;23475;90;79;35916;85;71;35916;48;27937;42;27937;25
5818001;5967140;337;23586;108;69;23475;90;79;34854;85;71;34854;48;27926;42;27926;25
5818002;5967140;337;23595;109;69;23491;93;80;34876;97;80;35002;48;28475;42;28475;25
5818003;5967140;334;23368;109;69;23491;91;77;34648;95;77;34775;48;27795;42;27795;25
5818004;5967140;334;23346;109;69;23387;91;77;34632;95;77;34759;47;27488;42;27488;24
5818005;5967140;337;23566;111;71;23949;92;80;34852;97;80;34978;52;29780;46;29780;28
5818006;5967140;345;24133;111;71;23949;108;95;35877;114;99;35877;50;28714;44;28714;27
5818007;5967140;341;23837;111;70;23804;110;96;36000;117;100;36000;50;29057;45;29057;27
5818008;5967140;345;24172;112;71;24081;113;104;36495;120;108;36495;51;29400;45;29400;27
5818009;5967140;348;24325;114;72;24470;118;106;36648;119;110;36648;52;29670;46;29670;28
5818010;5967140;352;24626;114;72;24726;122;111;39905;121;114;36979;52;30046;46;30046;28
5818011;5967140;350;24535;114;72;24726;131;110;39814;131;114;35690;53;30473;47;30473;28
5818012;5967140;350;24522;114;72;24769;131;109;39801;129;113;35676;53;30858;48;30858;29
5818013;5967140;355;24842;114;72;24769;114;96;37319;118;100;37319;54;30335;48;28559;29
5818014;5967140;351;24587;111;70;24663;111;93;37064;115;97;37064;54;29903;48;28126;28
5818015;5967140;349;24448;111;70;24665;108;90;36857;113;94;36857;54;29944;48;28168;28
5818016;5967140;358;25040;111;70;24650;113;95;37216;121;99;37216;55;30103;49;28327;29
5818017;5967140;352;24646;113;72;25073;118;106;36863;121;107;36030;55;30060;48;28283;29
5818018;5967140;352;24621;113;72;25073;118;106;36839;117;107;36006;54;30000;48;28224;29
5818019;5967140;378;26453;113;72;25073;140;122;37796;141;128;42435;54;30236;48;28459;29
5818020;5967140;375;26270;127;81;26328;139;120;37613;138;125;42252;58;30683;51;28907;32
5818021;5967140;371;26003;127;81;26328;131;116;37347;132;122;41985;58;31092;51;29315;32
5818022;5967140;367;25667;124;79;25817;126;111;37010;130;117;41648;57;31158;51;29381;32
5818023;5967140;369;25862;127;81;26369;128;114;37205;130;120;41844;58;31384;52;29607;32
5818024;5967140;373;26095;127;81;26369;133;117;37438;132;123;42077;58;32849;52;32849;32
5818025;5967140;376;26316;115;73;26142;116;102;40628;117;103;40628;57;29511;51;29511;31
5818026;5967140;375;26220;116;73;26191;116;100;40529;116;101;40529;57;29502;51;29507;31
5818027;5967140;406;28395;116;73;26226;158;142;57362;154;132;44745;57;32056;51;32056;31
5818052;5967140;417;29199;136;86;30313;96;83;37700;98;84;37700;57;31566;49;31306;30
5818053;5967140;420;29401;136;86;30271;94;80;37508;94;81;37508;57;31162;49;31162;30
5818054;5967140;423;29616;138;87;30497;98;83;37722;98;84;37722;57;31364;49;31364;30
5818055;5967140;456;31949;138;87;31686;115;99;38471;130;100;38149;54;32627;47;32367;28
5818056;5967140;457;31965;138;87;31686;115;99;38487;130;100;38165;54;32779;47;32519;28
5818057;5967140;450;31512;143;90;31625;108;93;37915;106;96;40536;58;34924;51;34665;32
5818058;5967140;447;31304;143;90;31625;103;90;37707;105;93;40328;58;34767;51;34508;32
5818059;5967140;447;31278;142;90;31509;103;93;48520;105;93;40302;57;34341;50;34082;30
5818060;5967140;448;31335;142;90;31527;103;91;37738;105;94;40359;59;35063;52;34803;32
5818061;5967140;445;31169;140;89;31389;91;79;47212;95;83;39838;58;34925;50;34666;31
5818062;5967140;448;31382;141;90;31501;93;83;47328;100;86;40085;57;34694;50;34434;30
5818063;5967140;445;31150;142;90;31303;95;84;47022;99;90;40809;57;34892;50;34632;30
5818064;5967140;448;31348;142;90;31567;91;78;46389;102;92;40943;58;34666;50;34406;30
5818065;5967140;444;31101;141;89;31251;88;76;46010;98;88;46010;58;34953;51;34693;31
5818066;5967140;447;31281;144;91;31522;87;79;46273;98;83;36196;61;36722;53;36722;33
5818067;5967140;451;31552;143;91;31514;90;84;36535;100;85;36535;60;36531;53;36531;32
5818068;5967140;452;31630;145;91;31769;94;83;36466;102;84;36466;60;36649;53;36649;33
5818069;5967140;455;31859;145;91;31769;97;87;36695;104;88;36695;60;-1;53;-1;33
5818070;5967140;488;34182;152;96;33898;108;94;45628;109;103;39986;-1;-1;-1;-1;-1
5818071;5967140;486;33994;153;97;33947;107;93;45441;108;100;39798;-1;-1;-1;-1;-1
5818072;5967140;476;33350;147;93;33009;106;88;37834;110;90;37903;54;35613;48;35613;29
5819860;5967140;400;27998;112;71;27333;136;118;42816;138;119;36143;53;32908;47;32846;33
5819861;5967140;385;26950;109;69;26931;132;115;42196;133;110;35522;52;31836;46;31774;32
5819862;5967140;382;26724;107;68;26636;130;112;41970;131;107;35296;51;31610;46;31548;32
5819863;5967140;377;26421;105;67;26486;117;109;41667;131;103;34993;51;31239;45;31177;32
5819864;5967140;374;26196;103;65;26258;114;105;41441;122;99;34768;50;31046;45;30984;31
5819865;5967140;372;26031;102;65;26087;108;98;40926;120;92;34252;49;30903;44;30841;31
5819866;5967140;377;26404;102;64;26192;108;96;40769;120;90;34096;51;31566;45;31504;32
5819867;5967140;372;26012;101;64;26016;108;95;40701;120;89;34028;51;31432;45;31370;31
5819868;5967140;374;26175;102;64;26131;108;98;40552;120;92;33878;51;31841;46;31778;32
5819869;5967140;372;26053;104;66;25855;120;109;41770;131;104;35097;51;32505;46;37646;31
5819870;5967140;367;25690;102;65;25702;117;109;41682;131;103;35008;52;32461;46;37370;31
5819871;5967140;365;25526;101;64;25460;120;99;31223;131;106;35250;52;32748;46;37143;31
5819872;5967140;364;25498;100;63;25005;125;101;31374;131;109;35472;52;37091;46;37080;31
5819873;5967140;357;24960;100;63;25005;125;101;30745;137;115;35889;52;36425;45;36414;30
5819874;5967140;350;24500;99;63;24655;123;97;30450;137;118;36074;51;36506;44;36494;30
5819875;5967140;367;25688;102;65;25636;145;112;31473;148;131;36992;53;36872;46;27390;31
5819876;5967140;368;25758;103;65;25674;145;113;31543;148;132;37062;53;35499;46;35488;31
5819893;5967140;364;25483;114;72;24939;104;91;36734;110;90;36734;50;29778;45;29778;27
5819894;5967140;365;25548;110;70;23876;104;92;36799;110;91;36799;50;29385;45;29385;27
5819895;5967140;342;23973;110;70;23876;98;84;35326;95;78;35326;49;29446;44;29446;26
5819896;5967140;339;23758;110;70;23876;97;81;35111;91;75;35111;49;28137;43;28137;26
5819897;5967140;336;23552;109;69;23689;91;80;34905;85;72;34905;49;27840;43;27840;26
5819898;5967140;335;23441;108;69;23475;88;75;34709;85;69;34709;48;27782;42;27782;25
5819899;5967140;333;23314;108;69;23204;88;73;34582;85;67;34582;47;27630;42;27630;25
5819900;5967140;336;23491;109;69;23491;92;79;34772;95;79;34898;48;27828;42;27828;25
5819901;5967140;329;23035;109;69;23387;87;78;34752;85;72;34455;46;27291;41;27291;24
5819902;5967140;337;23590;111;71;23949;92;80;34876;97;80;35002;52;29807;46;29807;28
5819903;5967140;339;23718;111;71;23949;113;103;36448;120;107;36448;51;29497;46;29497;28
5819904;5967140;336;23536;110;70;23539;111;100;36230;117;104;36230;51;29423;45;29423;27
5819905;5967140;341;23860;115;73;24757;113;102;36372;117;106;36372;52;30031;46;30031;28
5819906;5967140;351;24555;115;73;24757;122;109;36879;121;113;36879;52;30031;46;30031;28
5819907;5967140;349;24444;113;71;24446;124;103;36941;121;113;37897;52;29987;46;29987;28
5819908;5967140;347;24270;113;71;24446;128;106;39549;121;111;37723;52;30337;46;30337;28
5819909;5967140;348;24342;114;72;25210;130;107;39621;129;111;35497;54;30776;48;30776;29
5819910;5967140;355;24829;114;72;25210;114;96;37306;118;100;37306;54;30326;48;28549;29
5819911;5967140;353;24686;110;70;24358;113;94;37162;118;98;37162;54;29909;48;28133;29
5819912;5967140;345;24161;110;70;24358;105;90;36335;112;94;36335;54;29670;47;27893;28
5819913;5967140;348;24339;110;70;24358;109;92;36513;112;96;36513;54;29322;47;27546;28
5819914;5967140;352;24628;110;70;24162;118;106;36846;121;107;36012;54;29475;48;27699;28
5819915;5967140;347;24294;113;72;25073;112;101;36512;112;102;35678;54;29855;48;28079;29
5819916;5967140;350;24480;127;81;26328;114;104;36698;115;105;35864;54;30004;48;28227;29
5819917;5967140;363;25435;127;81;26328;121;108;36778;123;110;36778;56;30360;50;28584;31
5819918;5967140;362;25308;124;79;25817;118;106;36652;122;108;36652;57;30655;51;28878;32
5819919;5967140;365;25530;124;79;25817;122;109;36873;123;111;36873;57;31142;51;29366;32
5819920;5967140;370;25923;124;79;25817;128;115;37267;130;120;41905;58;29385;51;29385;32
5819921;5967140;377;26367;120;76;25661;116;102;40678;117;103;40678;57;28787;51;28787;31
5819922;5967140;373;26135;115;73;26091;116;99;40446;113;100;40446;57;29352;51;29352;31
5819923;5967140;371;25944;115;73;26055;109;96;40256;113;97;40256;56;29268;50;29268;31
5819924;5967140;371;26002;115;73;26083;114;97;40302;113;98;40302;56;29390;50;29390;31
5819949;5967140;414;29000;132;84;29107;104;90;37121;109;92;38426;53;31534;46;31274;28
5819950;5967140;421;29456;136;86;30317;96;81;37562;96;82;37562;57;31057;49;31057;30
5819951;5967140;423;29645;135;86;30196;95;80;37326;94;81;37326;56;31072;49;31072;29
5819952;5967140;425;29783;135;85;30003;98;83;37225;98;84;37225;56;30959;49;30959;29
5819953;5967140;428;29991;134;85;29895;106;89;37642;102;89;37239;55;32803;48;32544;29
5819954;5967140;431;30174;139;88;30760;103;94;49157;105;92;39480;57;31546;50;31546;30
5819955;5967140;433;30341;139;88;30761;98;86;36671;102;89;39293;58;34627;51;34367;31
5819956;5967140;442;30949;140;88;31134;95;87;48191;99;88;39973;58;34688;51;34428;31
5819957;5967140;441;30887;139;88;31003;93;84;37289;98;87;39910;58;34997;51;34737;31
5819958;5967140;441;30849;138;88;31034;90;80;47623;95;82;39558;58;35120;50;34860;31
5819959;5967140;444;31110;140;89;31265;97;91;36161;99;92;35956;58;32266;50;32266;31
5819960;5967140;441;30856;141;89;30997;95;86;35854;96;88;35702;60;32371;51;32371;31
5819961;5967140;442;30905;140;89;31110;91;84;46478;96;86;35723;59;35671;50;35411;31
5819962;5967140;439;30758;139;88;30868;89;78;46174;94;84;35575;59;35473;50;35213;31
5819963;5967140;445;31143;142;90;31250;86;79;35936;98;80;35936;60;36556;53;36556;32
5819964;5967140;445;31151;142;90;31261;87;77;35986;94;78;35986;59;36236;52;36236;32
5819965;5967140;447;31291;143;90;31481;90;79;36161;97;80;36161;59;36334;52;36334;32
5819966;5967140;451;31545;144;91;31606;93;83;36438;99;84;36438;60;36632;53;36632;32
5819967;5967140;454;31760;144;91;31606;94;84;37050;95;85;37050;57;35657;50;35657;31
5819968;5967140;471;32942;144;91;31948;104;82;37427;105;84;37495;54;35738;48;35738;29
5819969;5967140;467;32695;147;93;33009;101;79;37180;102;81;37248;60;36254;53;36254;32
5821755;5967140;417;29191;121;77;29240;208;145;35908;195;173;35919;55;34079;50;34084;36
5821756;5967140;394;27552;115;73;27770;136;118;42797;138;119;36124;53;32554;48;32492;34
5821757;5967140;388;27170;115;73;27770;132;118;42416;134;113;35742;53;32000;48;31938;34
5821758;5967140;390;27313;109;69;26931;134;114;42559;138;115;35885;52;31840;46;31778;32
5821759;5967140;378;26473;103;65;26153;117;109;41719;131;103;35045;50;31369;45;31307;31
5821760;5967140;374;26170;103;65;26153;114;105;41416;122;99;34742;50;31003;45;30941;31
5821761;5967140;368;25769;101;64;25866;108;102;41168;122;96;34494;49;30680;44;30618;30
5821762;5967140;375;26257;102;65;26247;108;98;40949;120;92;34275;51;31624;46;31562;32
5821763;5967140;368;25743;100;63;25785;105;91;40103;120;85;33429;50;30581;45;30586;31
5821764;5967140;372;26068;101;64;25895;108;96;40445;120;90;33772;51;30943;46;30948;32
5821765;5967140;374;26211;102;64;26051;126;111;41928;131;106;35255;51;32672;46;37813;32
5821766;5967140;371;25960;103;65;25711;125;105;31657;131;107;35278;53;32534;47;37395;32
5821767;5967140;372;26041;104;66;26149;127;106;31738;131;108;35359;53;33006;47;37867;32
5821768;5967140;377;26364;104;66;26149;129;111;32061;133;112;35682;53;37341;47;37330;32
5821769;5967140;356;24952;99;63;24821;128;102;30768;137;121;36292;52;36612;45;36600;30
5821770;5967140;350;24508;97;62;24241;123;100;30300;137;115;36562;51;36560;44;36549;29
5821771;5967140;345;24132;97;62;24241;121;95;29967;133;111;36281;51;36874;44;27221;29
5821772;5967140;349;24428;98;62;24337;123;99;30221;136;115;36534;51;27028;44;26999;29
5821773;5967140;378;26485;105;67;26548;149;123;32270;157;138;36695;54;35517;48;35506;32
